toolkit,now,run,base_sym,quote_sym,top_bid_xch,top_ask_xch,bid_acct_bal_BTC,bid_acct_bal_USD,ask_acct_bal_BTC,ask_acct_bal_USD,top_bid_prc_USD,top_ask_prc_USD,top_bid_fee,top_ask_fee,bid_inc_fees_USD,ask_inc_fees_USD,profit_inc_fees_USD,pro_rata_bid_USD,pro_rata_ask_USD,PRO_RATA_PROFIT_USD,TTL_BALANCE_BTC,TTL_BALANCE_US
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_28_513381,0,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7151.64,7147.9,0.0007,0.0008,7146.633852,7153.622898318655,-6.9890463186548,71.46633852000001,71.53622898318655,-0.069890463186548,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_31_963171,1,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7151.63,7147.9,0.0007,0.0008,7146.623859,7153.622898318655,-6.999039318654468,71.46623859,71.53622898318655,-0.06999039318654468,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_33_429600,2,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7151.82,7147.9,0.0007,0.0008,7146.813725999999,7153.622898318655,-6.809172318655328,71.46813725999999,71.53622898318655,-0.06809172318655328,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_34_760325,3,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7151.5,7148.8,0.0007,0.0008,7146.49395,7154.523618895117,-8.029668895116629,71.4649395,71.54523618895116,-0.08029668895116629,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_36_092976,4,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7150.73,7148.9,0.0007,0.0008,7145.724488999999,7154.623698959167,-8.89920995916782,71.45724489,71.54623698959168,-0.0889920995916782,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_37_727077,5,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7150.3,7148.9,0.0007,0.0008,7145.29479,7154.623698959167,-9.328908959167165,71.4529479,71.54623698959168,-0.09328908959167166,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_39_203182,6,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7150.74,7148.9,0.0007,0.0008,7145.734482,7154.623698959167,-8.889216959167243,71.45734482,71.54623698959168,-0.08889216959167243,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_40_703721,7,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7150.73,7148.9,0.0007,0.0008,7145.724488999999,7154.623698959167,-8.89920995916782,71.45724489,71.54623698959168,-0.0889920995916782,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_42_122470,8,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7150.41,7148.9,0.0007,0.0008,7145.404713,7154.623698959167,-9.218985959167185,71.45404713,71.54623698959168,-0.09218985959167185,0.1467735276747685,1049.37073699,False,threshold
<k_toolKit.Toolkit object at 0x1103bafd0>,20_04_19__19_40_43_771091,9,BTC,USDT,HitBtc,Kucoin,0.06956560662944,497.32,0.0253236521687664,181.06031445,7150.35,7148.9,0.0007,0.0008,7145.344755,7154.623698959167,-9.278943959167009,71.45344755,71.54623698959168,-0.09278943959167009,0.1467735276747685,1049.37073699,False,threshold
